,time_in,sample_receipt_in,sample_receipt_out,sample_prep_auto_in,sample_prep_auto_out,sample_prep_manual_in,sample_prep_manual_out,sample_heat_in,sample_heat_out,rna_extraction_in,rna_extraction_out,pcr_prep_in,pcr_prep_out,pcr_in,pcr_out,data_analysis_in,data_analysis_out,priority
347,15840,24.0,46.50493125459252,,,47.0,588.6011201208385,592.0,679.2152565424876,731.0,857.5146119152523,859.0,899.3157852323384,900.0,1008.7707387546288,1009.0,1019.5615545059045,1
348,15840,25.0,341.18228126337635,343.0,395.3288118959117,,,398.0,522.7526683007982,543.0,666.7272638966642,690.0,727.5012475411495,728.0,832.0270014861526,833.0,844.2097399778104,1
349,15840,47.0,69.09553990393579,85.0,253.84985902313383,,,254.0,296.5672923726288,315.0,442.30502904671084,448.0,486.0542123235173,487.0,593.8886099451483,594.0,604.540020446635,1
350,15840,47.0,69.09553990393579,85.0,253.84985902313383,,,254.0,296.5672923726288,322.0,446.5002547692784,464.0,501.9425073525563,502.0,611.4509243946268,612.0,623.4961085284704,1
387,2880,71.0,95.66267220186728,,,138.0,219.04918681850268,221.0,565.6673042529746,585.0,716.3913393764883,718.0,753.7995849462586,754.0,859.7418593522639,860.0,870.4175632257643,2
388,2880,71.0,95.66267220186728,,,138.0,219.04918681850268,221.0,565.6673042529746,585.0,711.1404789295734,713.0,748.2159164547738,749.0,857.9110201106264,858.0,869.318971944992,2
389,2880,71.0,122.78209364474014,,,140.0,586.0385941730005,587.0,676.92625557155,688.0,811.2662836599638,813.0,848.7093620194514,849.0,957.5569841706938,958.0,968.996088808603,2
390,2880,73.0,97.39376391510132,,,166.0,320.07899789037583,326.0,352.07048477629405,369.0,495.82497671116744,497.0,534.156887659748,535.0,639.8263530547947,640.0,651.1296634393389,2
391,2880,98.0,122.30805020177104,,,220.0,314.8633033228584,315.0,371.2486617019531,396.0,518.8641949629064,520.0,555.9187835619769,556.0,660.6331955987384,661.0,672.8052026128671,2
392,2880,98.0,122.30805020177104,,,220.0,314.8633033228584,315.0,371.2486617019531,396.0,524.2051233524267,526.0,563.2247956468996,564.0,675.5200843405905,676.0,686.7810361887236,2
393,2880,99.0,121.28470444668801,,,235.0,363.491547113505,364.0,391.35204668624556,408.0,538.3630969813548,616.0,655.3741520250724,656.0,765.6651908991853,766.0,777.2335854783469,2
394,2880,118.0,142.8517743622515,240.0,349.1922256729936,,,350.0,376.9323648328773,388.0,512.2323551398649,514.0,549.3856260877769,550.0,660.5169170051013,661.0,672.0053211907007,2
395,2880,119.0,347.8354101498153,,,350.0,558.2017933986303,559.0,648.4833118572587,665.0,787.5666393974229,792.0,828.5808884068488,829.0,937.2702747437002,938.0,948.6704171406932,2
396,2880,122.0,145.62880703769088,,,263.0,592.4059064861412,594.0,674.6380297759988,695.0,820.4694928692948,831.0,866.116635085521,867.0,970.740929312432,971.0,983.1043218722662,2
397,2880,122.0,145.62880703769088,,,263.0,592.4059064861412,594.0,674.6380297759988,703.0,829.1325418108213,835.0,872.8277747994425,873.0,983.2003881264118,984.0,994.0108200380682,2
398,2880,123.0,318.2017245973484,,,320.0,367.58397033916617,370.0,515.3498553713898,534.0,661.3469409095301,663.0,700.5636498307917,701.0,811.5249145559146,812.0,823.4563568350204,2
399,2880,169.0,192.6478050825349,,,321.0,380.4368406763406,392.0,431.52381923536905,506.0,630.5852633324166,632.0,668.3500192707647,669.0,777.8890507517517,778.0,788.7126933537006,2
400,2880,220.0,243.2865215650213,,,392.0,440.7345012212709,505.0,530.3913276318258,548.0,671.8529876668513,704.0,743.5926902986985,744.0,852.5484881519369,853.0,863.3789633749743,2
401,2880,226.0,251.76203028381315,,,412.0,538.445400997507,539.0,590.6532610739787,608.0,735.9786091424326,737.0,774.7652803210672,775.0,880.812407882444,881.0,891.6350173655483,2
402,2880,252.0,274.3523457943129,,,505.0,558.4435954967798,561.0,691.7420038684772,717.0,841.9936419562755,852.0,889.5294408676064,890.0,1002.5354985445556,1003.0,1013.6866201618654,2
403,2880,252.0,274.3523457943129,,,505.0,558.4435954967798,561.0,691.7420038684772,724.0,850.962769499044,855.0,893.1842748104145,894.0,1001.5315667765253,1002.0,1012.7491475877919,2
404,2880,260.0,284.14195364492343,,,513.0,563.6654695169591,572.0,697.291612425533,710.0,833.034500918166,836.0,871.0605761463034,872.0,978.1780574967879,979.0,989.4839878465627,2
405,2880,279.0,302.6710213387446,,,559.0,658.7002768730481,690.0,715.0376741533992,731.0,853.8238234865271,859.0,896.6271340274184,897.0,1006.511198904142,1007.0,1018.8739618356631,2
406,2880,280.0,306.88980042820504,,,559.0,702.2427355773989,703.0,728.8168874816906,745.0,876.0637526634023,878.0,918.8470359572093,919.0,1025.779898638183,1026.0,1036.8338931584963,2
407,4320,47.0,340.3672374079324,,,349.0,404.1139545044871,405.0,545.5754855587747,582.0,714.7894319800562,742.0,779.5435629361637,780.0,915.1063447591432,916.0,926.761732777878,2
408,4320,51.0,94.54037440789216,,,125.0,237.30148876508974,260.0,286.3329780048507,298.0,420.263079858295,447.0,487.3907736681067,488.0,593.3506781007454,594.0,605.7548670272909,2
409,4320,70.0,94.59289319396248,129.0,602.5857835385732,,,640.0,664.4720185965098,678.0,804.6033660769672,806.0,842.3315591140381,843.0,951.21102121686,952.0,962.1631171092176,2
410,4320,72.0,98.14948276483119,,,137.0,212.4562606785148,213.0,237.78702318987962,271.0,398.68374508184206,416.0,456.08727721859213,457.0,561.7676471417271,562.0,573.0780797368452,2
411,4320,96.0,118.25259917384938,,,213.0,352.8113406698958,360.0,393.5763818045689,408.0,537.0634711220837,539.0,574.9687608350823,575.0,680.6133040508948,681.0,692.2083126113812,2
412,4320,96.0,118.25259917384938,,,213.0,352.8113406698958,360.0,393.5763818045689,408.0,531.8450838655181,533.0,570.2402415633787,571.0,676.8046736936367,677.0,687.4083313533074,2
413,4320,121.0,147.7124694008271,,,267.0,320.5339626871846,321.0,379.8801565166241,398.0,526.6499927307768,528.0,563.2890235716877,564.0,670.4945895272285,671.0,681.7598928950256,2
414,4320,122.0,146.89284449330444,274.0,388.86188070651133,,,389.0,545.5467439274671,559.0,683.6609551278634,696.0,733.4883889215971,734.0,840.7752101396782,841.0,851.3260380924949,2
415,4320,122.0,146.89284449330444,274.0,388.86188070651133,,,389.0,545.5467439274671,567.0,694.3755932295398,700.0,735.9057634908759,736.0,843.4420105648533,844.0,855.4770350079843,2
416,4320,125.0,290.0289195870655,,,291.0,594.7788982304464,595.0,638.7992091353253,650.0,772.7020386120666,774.0,812.1106375138697,813.0,919.1324011104862,920.0,930.5305982133159,2
417,4320,125.0,290.0289195870655,,,291.0,594.7788982304464,595.0,638.7992091353253,657.0,782.2548312937088,784.0,820.6323784313317,821.0,927.4947300113427,928.0,938.0592812863033,2
418,4320,142.0,217.40584818776915,,,285.0,338.2478204169429,349.0,540.3111320777525,574.0,700.8367903724611,702.0,740.417876144249,741.0,847.5229372894682,848.0,858.3664563064522,2
419,4320,148.0,191.99321744167355,,,320.0,368.466492080277,378.0,407.1982558312702,418.0,544.3350175663682,624.0,662.6217357112146,663.0,772.8143126104951,773.0,783.6772469968073,2
420,4320,193.0,215.82686819382707,,,356.0,407.960670205719,414.0,505.7876284327567,518.0,647.0302788306026,668.0,705.107494635894,706.0,811.2855067267865,812.0,822.2759475634148,2
421,4320,193.0,215.82686819382707,,,356.0,407.960670205719,414.0,505.7876284327567,538.0,666.6801307879168,673.0,709.4742729996142,710.0,813.7872307634561,814.0,824.5613318608666,2
422,4320,201.0,224.3634820514735,,,369.0,438.7591264597677,458.0,526.7005251073533,548.0,671.6679441710139,676.0,713.3935922557694,714.0,819.2497540851846,820.0,832.313465774123,2
423,4320,215.0,240.1120380084676,376.0,598.4723857192657,,,599.0,690.7031707229899,737.0,860.4890250445742,862.0,900.8887082086912,901.0,1016.5187374059178,1017.0,1027.4450844139337,2
424,4320,215.0,240.1120380084676,376.0,598.4723857192657,,,599.0,690.7031707229899,744.0,867.5379426446225,869.0,918.5986216675383,919.0,1025.224173280133,1026.0,1036.860045058388,2
425,4320,221.0,243.79963251016034,,,399.0,536.498731191442,539.0,592.5544173622447,629.0,755.8621775245556,757.0,793.4471053090974,794.0,916.4144878321667,917.0,927.9561466508603,2
426,4320,238.0,262.8039080266244,,,414.0,545.0310501943513,555.0,619.7882113019859,643.0,765.8352855980529,787.0,822.9609926878975,823.0,928.7748686691921,929.0,939.7814149558344,2
427,4320,288.0,313.4373190900824,552.0,650.7491987824997,,,655.0,691.2677869515428,730.0,853.7386736521648,875.0,913.8256649785762,914.0,1024.4620280663257,1025.0,1035.462766420973,2
428,5760,48.0,73.05602704657394,,,96.0,380.78895611503776,392.0,520.7896493988583,545.0,668.4188971268331,670.0,705.4844644229406,706.0,816.23161612899,817.0,828.2927376853158,2
429,5760,49.0,72.16295950525364,,,98.0,288.24212934402476,296.0,355.9035015833042,382.0,505.20551439774135,510.0,550.2280968799596,551.0,655.9922523743917,656.0,666.6280263534145,2
430,5760,50.0,73.9791659672992,,,125.0,326.4236023040412,347.0,391.5496455765424,408.0,531.3494868676753,533.0,568.6311914272446,569.0,677.0867349879436,678.0,688.472926069282,2
431,5760,50.0,73.9791659672992,,,125.0,326.4236023040412,347.0,391.5496455765424,415.0,543.8368860224537,545.0,583.6234963280949,584.0,691.9029177089315,692.0,702.0323376031083,2
432,5760,51.0,96.43246538517815,,,131.0,310.7193134745057,319.0,348.6404398414352,358.0,486.0539423012942,488.0,525.044600943168,526.0,630.8183630726307,631.0,642.7930557933068,2
433,5760,70.0,95.0691192914519,137.0,198.089918191582,,,203.0,591.2902860135318,615.0,741.9087130645794,743.0,779.726815028057,780.0,908.6046914798053,909.0,920.2129428440412,2
434,5760,70.0,95.0691192914519,137.0,198.089918191582,,,203.0,591.2902860135318,622.0,749.2459849931647,751.0,787.0150084151101,788.0,908.6835963445283,909.0,920.3484624949197,2
435,5760,78.0,100.03060325547449,,,154.0,593.4599301489698,594.0,686.1722004491703,698.0,823.4492663710917,831.0,867.4414074134065,868.0,977.6856733859058,978.0,990.327712532855,2
436,5760,78.0,100.03060325547449,,,154.0,593.4599301489698,594.0,686.1722004491703,706.0,829.6844510196061,839.0,875.4584566438998,876.0,982.0393142951834,983.0,994.1665261427879,2
437,5760,97.0,121.53523306729312,,,178.0,268.33372554673406,282.0,593.3009382479077,629.0,753.7388316739844,769.0,808.8926960955296,809.0,918.7123852859686,919.0,929.7864533895454,2
438,5760,97.0,121.53523306729312,,,178.0,268.33372554673406,282.0,593.3009382479077,636.0,767.9077909367506,769.0,806.8577330313365,807.0,912.2411731877182,913.0,923.7733644620366,2
439,5760,101.0,341.40434015268875,,,349.0,406.4505535923445,412.0,464.8144668408868,495.0,617.8181237894187,647.0,684.0318490694663,685.0,791.8636793707901,792.0,803.0164409922054,2
440,5760,127.0,161.51796747238222,,,282.0,356.2459998118111,360.0,389.0171954158495,415.0,541.8173141979951,543.0,579.8430000863009,580.0,685.2259375700696,686.0,696.1028475119929,2
441,5760,145.0,170.27118468856042,301.0,367.2012613316674,,,368.0,593.3307925902727,608.0,735.9239614613962,748.0,785.8834361819518,786.0,902.4957496378147,903.0,913.5199113056606,2
442,5760,147.0,201.1961555234866,,,302.0,580.1282410883969,581.0,686.0006034505841,713.0,837.168496558359,842.0,882.562172601306,883.0,1002.4464952186736,1003.0,1013.0125932714318,2
443,5760,204.0,227.0880269206682,,,369.0,414.4396044525447,432.0,520.1583119054794,552.0,682.1332648989865,688.0,725.7151621551411,726.0,831.5973867514504,832.0,842.1941284148807,2
444,5760,219.0,242.84852480685458,,,373.0,552.1712534368808,556.0,636.9587067347493,650.0,781.8094376049239,784.0,822.5056005388014,823.0,932.1165271790942,933.0,943.1871755875491,2
445,5760,219.0,242.84852480685458,,,373.0,552.1712534368808,556.0,636.9587067347493,657.0,782.7337999012498,805.0,840.1956326476084,841.0,945.8832102584811,946.0,957.9809216932417,2
446,5760,223.0,245.07352587477635,385.0,473.9472911228577,,,474.0,591.2063168980449,643.0,773.2403186064239,775.0,812.7469106920407,813.0,918.0156219025066,919.0,929.8514447868884,2
447,5760,225.0,348.52187690479695,394.0,704.883168496317,,,705.0,730.9915854433257,755.0,880.9393156387405,882.0,919.1060987255405,920.0,1026.5671295783268,1027.0,1037.6328443896737,2
448,5760,254.0,278.045464925739,,,466.0,559.3206325492274,568.0,636.6110045693904,678.0,806.9577090190387,808.0,844.4140484277068,845.0,956.6575601965551,957.0,969.1267880766982,2
449,5760,288.0,311.51417716939613,,,560.0,642.5776966486956,658.0,686.72279414895,720.0,852.0248511568652,862.0,927.4265364736648,928.0,1035.2248780956343,1036.0,1046.5541989337435,2
450,7200,50.0,72.14209216902054,,,95.0,276.1966518849322,277.0,316.35782851249314,350.0,475.8424833161125,483.0,520.5820212520221,521.0,627.7800982510889,628.0,638.2775536255986,2
451,7200,51.0,275.34833964925383,,,277.0,325.8840082684792,326.0,709.5538864373639,808.0,936.7853825069715,938.0,977.4819337084764,979.0,1445.3841545598589,1446.0,1456.3242964765304,2
452,7200,51.0,275.34833964925383,,,277.0,325.8840082684792,326.0,709.5538864373639,815.0,937.965868972823,939.0,974.728100083943,975.0,1445.9788440329885,1446.0,1457.5338021212137,2
453,7200,51.0,74.23782350768033,,,121.0,212.66490373834313,221.0,582.384416753951,613.0,736.8622059003956,739.0,777.8801434930328,778.0,883.5235618953484,884.0,896.0759762143989,2
454,7200,52.0,96.14767405644034,,,131.0,341.178652046101,349.0,374.09468846918935,395.0,517.7106771515564,630.0,668.720907840454,669.0,778.4131881070034,779.0,791.1820656933487,2
455,7200,71.0,96.01101526754155,,,136.0,229.84161340607534,245.0,588.9973405157152,634.0,760.860510278404,762.0,798.9310378403507,799.0,915.4480536572482,916.0,926.5549208806424,2
456,7200,97.0,119.11890743055301,,,212.0,568.9100978622528,581.0,671.5112892082279,772.0,905.4668990332593,907.0,942.8690797816662,943.0,1051.5639131858861,1052.0,1062.0702461832007,2
457,7200,97.0,119.11890743055301,,,212.0,568.9100978622528,581.0,671.5112892082279,772.0,906.9048088239051,908.0,948.5908380591827,949.0,1066.958990768433,1067.0,1077.6842293944537,2
458,7200,101.0,124.48257927566192,,,245.0,300.11144825832434,315.0,341.5300364668137,358.0,485.448106970096,495.0,534.489499214953,535.0,640.2822278586582,641.0,651.4105298465811,2
459,7200,130.0,169.96409393532576,,,292.0,412.7954225664744,535.0,688.2816500961835,723.0,854.13293157928,856.0,892.420504199592,893.0,1018.6110876277198,1019.0,1029.7398276565527,2
460,7200,130.0,169.96409393532576,,,292.0,412.7954225664744,535.0,688.2816500961835,730.0,853.1250391330195,855.0,891.0590264712037,892.0,1000.3756273795498,1001.0,1012.7243763397892,2
461,7200,156.0,204.66828899903885,,,326.0,586.6972601453881,589.0,672.8650450751802,688.0,814.2033788929357,816.0,852.3319046826564,853.0,960.330294604747,961.0,972.5517603207509,2
462,7200,219.0,241.2343853145985,383.0,693.0909928786386,,,694.0,719.1620780713192,765.0,888.3199973236151,890.0,935.0876281136498,936.0,1043.7754701578415,1044.0,1055.7001060044386,2
463,7200,229.0,253.92648997746892,,,418.0,531.1038415297253,589.0,669.170317665189,709.0,834.1708182623615,836.0,871.2588359058855,872.0,978.5106588784538,979.0,990.3794722703406,2
464,7200,259.0,285.4528686704916,,,522.0,574.4729239078833,670.0,695.6556472827924,730.0,854.5638117925655,856.0,894.0774156159496,895.0,1000.9905062879807,1001.0,1011.2885800026779,2
465,7200,269.0,294.22916054989855,,,529.0,576.1682761027369,670.0,700.278699243383,800.0,923.847863713444,948.0,982.7689576833372,983.0,1445.964626414574,1446.0,1456.796458044575,2
466,7200,274.0,298.31088377370634,544.0,594.2459919519006,,,672.0,696.6456798859199,751.0,878.9651397067282,880.0,926.5471230232488,927.0,1034.5501020450192,1035.0,1046.3672683542009,2
467,8640,73.0,99.56322424939754,,,170.0,290.9211615687873,293.0,335.16102365788356,355.0,481.01092223107116,484.0,519.9760354493319,520.0,624.4586229764172,625.0,635.0293178495995,2
468,8640,104.0,129.52449343009175,,,261.0,311.3028604121355,333.0,565.5728314279659,578.0,705.5786581827342,711.0,746.6507155760137,747.0,854.4335751035851,855.0,865.1360715701776,2
469,8640,119.0,142.6878877072686,267.0,344.74970052216486,,,348.0,461.1234545573734,483.0,606.3046306443575,616.0,652.3390531988825,653.0,759.2798480429938,760.0,770.1567283487384,2
470,8640,121.0,339.7712517208347,,,341.0,394.18381215867703,395.0,539.9158335224856,558.0,683.4382546294219,685.0,723.3425097288309,724.0,828.2848314682706,829.0,839.3322986302555,2
471,8640,121.0,339.7712517208347,,,341.0,394.18381215867703,395.0,539.9158335224856,565.0,691.8152378787236,693.0,728.4603553573852,729.0,836.3183259465441,837.0,847.1937088059622,2
472,8640,121.0,144.14859595245434,290.0,462.7216272168116,,,502.0,537.763251692606,548.0,674.5777336448646,697.0,732.2843548198198,733.0,845.5370045144336,846.0,857.1539524872805,2
473,8640,124.0,148.09317974080113,,,294.0,348.43127142511185,358.0,715.4994245140024,736.0,861.713816506981,863.0,899.031175863398,900.0,1005.0840871012697,1006.0,1018.3807807629237,2
474,8640,124.0,148.09317974080113,,,294.0,348.43127142511185,358.0,715.4994245140024,743.0,866.4568879127983,868.0,908.7044297604953,909.0,1016.6791536625988,1017.0,1031.4095373945238,2
475,8640,149.0,173.85798970738324,345.0,398.89935278112534,,,405.0,514.4511505150931,528.0,650.5504144838415,652.0,688.6221513279761,689.0,794.7607458702041,795.0,805.1638756452048,2
476,8640,149.0,173.85798970738324,345.0,398.89935278112534,,,405.0,514.4511505150931,535.0,662.1129998032648,664.0,702.399687013738,703.0,806.8952290162742,807.0,817.6553852806319,2
477,8640,170.0,197.35456674630223,,,347.0,411.3074760795171,431.0,514.5938689281975,535.0,659.2990905289535,661.0,698.0404300428181,699.0,807.7720118706511,808.0,818.1895230042828,2
478,8640,197.0,221.24013235261555,,,388.0,553.7478825907274,557.0,716.6835617860543,771.0,896.4733176623849,903.0,941.4076020223201,942.0,1048.1086012026572,1049.0,1059.9593929464263,2
479,8640,218.0,242.07731502750175,399.0,547.868086702003,,,552.0,698.4906609380232,718.0,847.9670297671855,849.0,885.6955065609855,886.0,1008.30694156545,1009.0,1021.3600435767203,2
480,8640,220.0,250.889772252267,,,405.0,507.72144804816526,509.0,639.088019488001,658.0,787.8599115677953,789.0,826.9751943977262,827.0,936.6511198246208,937.0,947.0352820105454,2
481,8640,267.0,292.3187043777525,548.0,699.3519706188545,,,700.0,725.177308063101,743.0,866.949808638019,868.0,907.8293507415965,908.0,1013.0464590286156,1014.0,1029.0284754205804,2
482,8640,270.0,293.8938140721166,,,557.0,686.4395822152819,688.0,712.8505256931767,750.0,876.3984444251018,890.0,929.8715344546417,930.0,1035.3755518991784,1036.0,1046.6548262151427,2
483,10080,49.0,75.53885864305266,,,117.0,347.02967238380916,356.0,381.4528820117266,405.0,528.8447635717494,600.0,635.8193429381663,636.0,743.698892724884,744.0,754.3796045274994,2
484,10080,49.0,73.06904622432558,,,118.0,232.08040134437397,240.0,565.7229118922805,578.0,705.9862858853994,707.0,742.6318418162555,743.0,849.4580365167167,850.0,861.9489646650873,2
485,10080,49.0,73.06904622432558,,,118.0,232.08040134437397,240.0,565.7229118922805,578.0,702.2537714465907,704.0,741.2212200960366,742.0,850.5785433049477,851.0,861.3385384588655,2
486,10080,50.0,73.97390020190505,,,127.0,242.571357313107,246.0,278.53957686140893,288.0,412.63251692714766,414.0,449.38400743898274,450.0,559.6614562749055,560.0,570.9734896326318,2
487,10080,50.0,73.97390020190505,,,127.0,242.571357313107,246.0,278.53957686140893,295.0,417.71845208846025,419.0,456.3656804034381,457.0,562.0861077460177,563.0,574.6562869760437,2
488,10080,50.0,72.2761074152877,130.0,185.02205966662405,,,199.0,241.5381436039661,265.0,395.62657076566575,423.0,462.2808772067692,463.0,571.332228588928,572.0,582.1541271297574,2
489,10080,70.0,233.8087218593446,234.0,281.6038883515412,,,290.0,317.78612305017305,335.0,462.33432922250904,483.0,518.9593131079,519.0,625.5141799224584,626.0,637.0778290074068,2
490,10080,70.0,344.87699930821327,345.0,456.65038350445684,,,468.0,529.4226834831024,566.0,695.0321240973153,697.0,734.0208308025176,735.0,843.7097560791026,844.0,854.379179263211,2
491,10080,72.0,98.41374348573845,,,141.0,588.915930689549,589.0,637.4579707014509,652.0,776.605669966084,792.0,828.7690687302129,829.0,935.3767552974059,936.0,946.0181539716978,2
492,10080,72.0,98.41374348573845,,,141.0,588.915930689549,589.0,637.4579707014509,659.0,790.0762581507643,793.0,831.7385844058899,832.0,940.8334368055584,941.0,951.5839013802961,2
493,10080,72.0,94.53885172842638,,,148.0,416.55574288322896,448.0,527.1111976175362,538.0,661.1736813279622,677.0,714.1678739563522,715.0,823.9842729258089,824.0,835.1058368859594,2
494,10080,94.0,117.1692795491017,,,192.0,590.7066302926905,593.0,637.2599770298239,666.0,793.6960753502644,795.0,834.9833160439648,835.0,944.5694598536993,945.0,955.1949678596411,2
495,10080,97.0,340.83012037665685,,,343.0,390.2956597243774,391.0,682.4989614896003,702.0,825.2359751110744,827.0,865.0954240142037,866.0,973.0371573003267,974.0,984.1619076751813,2
496,10080,98.0,120.09613063438701,,,233.0,298.1504415059335,299.0,449.9844715397139,528.0,656.7752095694887,658.0,695.2305532693208,696.0,799.8276799787745,800.0,810.3693915051044,2
497,10080,118.0,140.2037600932781,246.0,332.1791968329944,,,335.0,360.5286432749617,378.0,504.67940581231414,506.0,541.9824537225013,542.0,649.4638568172577,650.0,661.4142506426924,2
498,10080,144.0,166.12068393159825,,,297.0,587.5474145956923,588.0,624.7598148507859,687.0,809.5667101661002,811.0,849.8168734027167,850.0,955.4208724406399,956.0,967.0695024109973,2
499,10080,144.0,166.12068393159825,,,297.0,587.5474145956923,588.0,624.7598148507859,687.0,809.7336059096142,811.0,848.5368351883371,849.0,955.2596048440118,956.0,966.2453419280064,2
500,10080,147.0,173.3316836759641,,,308.0,690.235386342667,691.0,715.4365492917386,730.0,854.8093576029842,856.0,891.8076027509342,892.0,997.3053282271376,998.0,1008.1435222780838,2
501,10080,147.0,173.3316836759641,,,308.0,690.235386342667,691.0,715.4365492917386,730.0,853.6485795236986,855.0,892.7706120116218,893.0,1000.0181713942275,1001.0,1011.020339883371,2
502,10080,225.0,248.93021637689526,,,398.0,544.9210575035559,545.0,653.2332723283034,673.0,798.0967656006687,805.0,842.7192909286914,843.0,948.5889421544325,949.0,959.0613519042909,2
503,10080,242.0,266.9887835520549,413.0,520.0970272588274,,,528.0,567.9318976320228,585.0,711.4525705773212,727.0,762.472349684318,763.0,872.2012665262228,873.0,883.2586365862444,2
504,10080,282.0,305.6189206754498,542.0,679.4805548630411,,,681.0,706.1035545595969,723.0,848.2026749930319,850.0,887.4462728372582,888.0,993.2155469036115,994.0,1004.9442020102142,2
505,11520,49.0,71.02466408892724,,,124.0,218.05230262242367,219.0,600.2481247206942,622.0,749.0450504219989,751.0,786.3096303791826,787.0,904.0989226735874,905.0,915.7498688163214,2
506,11520,49.0,71.10610724035905,,,131.0,421.82415711849535,430.0,505.7158600189414,549.0,672.7363842421291,680.0,715.6155794062215,716.0,820.8831020364505,821.0,832.4726418782611,2
507,11520,49.0,71.27516993879726,,,133.0,236.8514881402316,238.0,279.9931878867683,298.0,422.08954260247083,449.0,489.40104125204743,490.0,597.9482034873727,598.0,608.5738370182389,2
508,11520,70.0,343.51841858020634,,,349.0,410.97358654097843,420.0,468.26111672072693,481.0,604.488192160592,644.0,681.5004575073235,682.0,785.8480009884606,786.0,796.368195044277,2
509,11520,75.0,100.84544418985206,,,162.0,256.21407141400596,265.0,299.0887405013236,347.0,474.39157509300094,477.0,512.7663914437326,513.0,620.4968872984537,621.0,632.2067865729659,2
510,11520,75.0,97.1105741872343,,,166.0,593.957662831981,599.0,672.0863533097545,696.0,825.9389133663699,827.0,862.2094880612349,863.0,971.3649595898587,972.0,982.2038001151086,2
511,11520,75.0,97.1105741872343,,,166.0,593.957662831981,599.0,672.0863533097545,696.0,820.2427814862622,822.0,857.2973324649538,858.0,965.3367534238168,966.0,977.0400250822931,2
512,11520,95.0,117.76094681619179,,,212.0,720.7484485633595,721.0,745.8109755609439,760.0,883.1606066867989,885.0,941.8232745792211,942.0,1046.7544581578932,1047.0,1058.128463666324,2
513,11520,95.0,117.76094681619179,,,212.0,720.7484485633595,721.0,745.8109755609439,760.0,884.3302403499711,886.0,936.256720560541,937.0,1048.8148492052405,1049.0,1059.2612675888504,2
514,11520,96.0,118.46167500786032,219.0,600.9454514138924,,,609.0,645.8236987792352,665.0,789.9346026526146,791.0,829.4343958656664,830.0,934.558162112553,935.0,945.0893659856501,2
515,11520,96.0,118.46167500786032,219.0,600.9454514138924,,,609.0,645.8236987792352,665.0,788.6965755310248,790.0,824.9818656048028,825.0,932.9363550338494,933.0,943.1906617477907,2
516,11520,101.0,124.50063349406628,,,240.0,303.8615406829267,305.0,332.1172778319633,354.0,483.18359065337063,497.0,536.307501676647,537.0,641.6939055754956,642.0,653.6760468055345,2
517,11520,101.0,124.50063349406628,,,240.0,303.8615406829267,305.0,332.1172778319633,368.0,495.1255945153898,525.0,561.5123927797795,562.0,673.4143128723917,674.0,685.471483023046,2
518,11520,122.0,147.2113985965916,,,267.0,325.05146816802517,326.0,354.3660393260252,398.0,523.9643557288,529.0,567.6677897075642,568.0,672.5701031128247,673.0,684.0425003134023,2
519,11520,123.0,145.52346126794146,,,278.0,333.7458943900838,341.0,424.0355691039804,474.0,596.3022108166933,598.0,634.922528490426,635.0,745.326163414833,746.0,757.1559888156844,2
520,11520,123.0,145.52346126794146,,,278.0,333.7458943900838,341.0,424.0355691039804,474.0,601.5796084300364,603.0,640.3636378164119,641.0,749.4517403490445,750.0,760.0030564023382,2
521,11520,145.0,172.87831648192514,,,304.0,355.8402108856317,364.0,389.76680161334116,408.0,532.6044617852476,597.0,634.7948617139227,635.0,745.2353692242577,746.0,756.8626053465796,2
522,11520,147.0,341.9711417732069,,,342.0,399.44247206783257,410.0,545.1565771672249,558.0,688.8303788258017,691.0,729.308064191342,730.0,833.4267287801395,834.0,844.0390807210624,2
523,11520,147.0,341.9711417732069,,,342.0,399.44247206783257,410.0,545.1565771672249,565.0,689.1604614025182,704.0,740.6221610065386,741.0,846.324472567243,847.0,857.1130189317282,2
524,11520,215.0,237.2159551929326,,,393.0,526.920944998199,538.0,593.7839136533057,629.0,757.1642702509944,784.0,820.0242470013582,821.0,925.0361018289987,926.0,937.4939044887142,2
525,11520,220.0,246.35649603746788,,,402.0,523.5250920162362,525.0,563.3741532530094,578.0,707.8405247648461,709.0,747.6702887054144,748.0,852.7942206650569,853.0,863.7977025392738,2
526,11520,241.0,265.00961588700375,,,432.0,555.7145847461907,561.0,691.8013843517565,746.0,870.4308015913975,884.0,923.0653948405306,924.0,1035.7275844670094,1036.0,1047.2261791882593,2
527,11520,254.0,278.5778175061423,,,519.0,575.7233752582924,582.0,645.5679077362311,672.0,797.5031251772944,813.0,849.8577421666105,850.0,958.7720659323477,959.0,970.326121887947,2
528,11520,279.0,301.57130271656206,,,567.0,644.3750812520648,656.0,681.9007295984975,704.0,829.5448102422979,850.0,886.7568706005513,887.0,1004.0227330487705,1005.0,1016.8422540819956,2
529,12960,48.0,256.0070947944969,257.0,439.7751786544104,,,467.0,504.57484001458397,525.0,651.2604044728487,653.0,689.1074965236003,690.0,798.0135710985778,799.0,810.6246206644519,2
530,12960,48.0,256.0070947944969,257.0,439.7751786544104,,,467.0,504.57484001458397,525.0,656.3198911812415,658.0,694.9134676075464,695.0,804.2916501554064,805.0,815.2502053504031,2
